Date,XST.TO,XFN.TO,XEG.TO,XRE.TO,XIT.TO,XIC.TO,XGD.TO, XUT.TO ,XHC.TO,XQQ.TO,BTC-CAD,,,,,,,,,,
6/1/2020, $61.75 , $31.91 , $5.12 , $14.59 , $36.56 , $24.33 , $20.68 , $25.77 , $54.86 ,75.970001,13812.48828,,,,,,,,,,
6/2/2020, $62.05 , $32.59 , $5.37 , $14.48 , $37.09 , $24.59 , $19.93 , $25.85 , $54.85 ,76.339996,12873.86035,,,,,,,,,,
6/3/2020, $63.04 , $33.55 , $5.46 , $14.93 , $37.17 , $24.88 , $19.16 , $26.31 , $54.97 ,76.709999,13031.10352,,,,,,,,,,
6/4/2020, $61.88 , $33.56 , $5.52 , $15.13 , $36.60 , $24.81 , $19.34 , $26.07 , $54.31 ,76.169998,13233.3291,,,,,,,,,,
6/5/2020, $62.73 , $34.60 , $5.97 , $15.70 , $36.70 , $25.34 , $18.98 , $26.51 , $55.00 ,77.690002,12972.78809,,,,,,,,,,
6/8/2020, $61.35 , $34.95 , $6.14 , $16.15 , $36.76 , $25.53 , $18.98 , $26.67 , $55.21 ,78.129997,13063.21094,,,,,,,,,,
6/9/2020, $61.35 , $34.60 , $5.92 , $15.74 , $36.80 , $25.31 , $19.45 , $26.28 , $54.80 ,78.779999,13147.34766,,,,,,,,,,
6/10/2020, $62.85 , $34.00 , $5.68 , $15.44 , $37.07 , $25.10 , $20.20 , $25.98 , $54.83 ,79.800003,13253.52344,,,,,,,,,,
6/11/2020, $61.70 , $32.46 , $5.14 , $14.86 , $36.06 , $24.06 , $19.61 , $24.73 , $52.25 ,75.919998,12711.01367,,,,,,,,,,
6/12/2020, $62.25 , $33.08 , $5.24 , $15.32 , $36.53 , $24.42 , $19.33 , $25.18 , $52.69 ,76.470001,12883.56641,,,,,,,,,,
6/15/2020, $62.35 , $32.93 , $5.21 , $15.55 , $37.13 , $24.56 , $19.78 , $25.82 , $52.82 ,77.309998,12791.00488,,,,,,,,,,
6/16/2020, $63.05 , $33.48 , $5.31 , $15.63 , $37.53 , $24.83 , $19.30 , $25.95 , $53.80 ,78.800003,12907.76074,,,,,,,,,,
6/17/2020, $62.61 , $33.23 , $5.06 , $15.44 , $37.44 , $24.69 , $19.34 , $25.89 , $54.27 ,79.019997,12871.53223,,,,,,,,,,
6/18/2020, $63.28 , $33.24 , $5.04 , $15.30 , $38.10 , $24.77 , $19.17 , $26.12 , $54.00 ,79.209999,12793.93848,,,,,,,,,,
6/19/2020, $64.38 , $33.09 , $5.01 , $15.04 , $38.17 , $24.73 , $19.82 , $25.79 , $54.56 ,79.279999,12640.25,,,,,,,,,,
6/22/2020, $63.05 , $32.99 , $5.02 , $15.04 , $38.77 , $24.83 , $20.42 , $25.75 , $54.34 ,80.099998,13028.3252,,,,,,,,,,
6/23/2020, $62.33 , $33.11 , $5.14 , $15.11 , $38.70 , $24.94 , $20.75 , $25.84 , $54.65 ,80.699997,13041.34961,,,,,,,,,,
6/24/2020, $62.56 , $32.37 , $4.89 , $14.79 , $38.26 , $24.24 , $20.51 , $25.42 , $52.96 ,78.93,12707.97461,,,,,,,,,,
6/25/2020, $63.04 , $32.67 , $4.91 , $14.87 , $39.02 , $24.51 , $20.67 , $25.52 , $53.58 ,79.800003,12634.47168,,,,,,,,,,
6/26/2020, $62.13 , $31.86 , $4.79 , $14.68 , $38.67 , $24.08 , $20.85 , $24.81 , $53.00 ,77.830002,12541.28516,,,,,,,,,,
6/29/2020, $63.19 , $32.21 , $4.96 , $14.71 , $38.88 , $24.45 , $21.12 , $25.35 , $53.18 ,78.660004,12552.25293,,,,,,,,,,
6/30/2020, $62.44 , $32.45 , $4.92 , $14.93 , $39.23 , $24.64 , $21.57 , $25.62 , $53.94 ,80.25,12404.78027,,,,,,,,,,
7/2/2020, $63.08 , $32.44 , $4.99 , $15.27 , $40.63 , $24.79 , $21.24 , $25.98 , $54.55 ,81.68,12380.23926,,,,,,,,,,
7/3/2020, $63.16 , $32.42 , $4.98 , $15.10 , $40.52 , $24.74 , $21.29 , $25.87 , $54.30 ,81.800003,12313.75098,,,,,,,,,,
7/6/2020, $64.10 , $32.84 , $4.98 , $15.06 , $40.45 , $24.90 , $21.50 , $26.07 , $54.88 ,83.690002,12693.7832,,,,,,,,,,
7/7/2020, $63.60 , $32.26 , $4.84 , $14.97 , $40.64 , $24.78 , $22.12 , $25.84 , $54.56 ,83.07,12588.00098,,,,,,,,,,
7/8/2020, $63.14 , $32.28 , $4.75 , $14.92 , $41.00 , $24.83 , $22.60 , $25.73 , $54.38 ,84.080002,12745.56055,,,,,,,,,,
7/9/2020, $63.76 , $31.96 , $4.65 , $14.73 , $41.41 , $24.75 , $22.64 , $25.44 , $53.96 ,84.879997,12599.85156,,,,,,,,,,
7/10/2020, $64.10 , $32.55 , $4.80 , $14.77 , $41.13 , $24.99 , $22.41 , $25.69 , $54.00 ,85.540001,12614.86426,,,,,,,,,,
7/13/2020, $64.22 , $32.75 , $4.76 , $14.86 , $40.08 , $24.86 , $21.66 , $26.12 , $54.15 ,83.720001,12580.09668,,,,,,,,,,
7/14/2020, $64.99 , $33.17 , $4.96 , $14.75 , $40.12 , $25.30 , $22.50 , $26.61 , $55.00 ,84.43,12571.09375,,,,,,,,,,
7/15/2020, $65.57 , $33.58 , $5.06 , $15.18 , $40.24 , $25.53 , $22.46 , $26.89 , $55.77 ,84.43,12417.10547,,,,,,,,,,
7/16/2020, $65.80 , $33.60 , $5.00 , $15.08 , $39.64 , $25.47 , $22.22 , $26.96 , $55.52 ,84,12394.21387,,,,,,,,,,
7/17/2020, $66.26 , $33.60 , $4.93 , $15.05 , $40.02 , $25.65 , $22.90 , $27.39 , $56.20 ,84.029999,12428.27734,,,,,,,,,,
7/20/2020, $66.33 , $33.43 , $4.84 , $15.01 , $41.14 , $25.73 , $23.43 , $27.22 , $56.38 ,86.419998,12395.2002,,,,,,,,,,
7/21/2020, $65.22 , $33.57 , $5.27 , $14.84 , $40.06 , $25.70 , $23.54 , $27.08 , $56.11 ,85.5,12604.20801,,,,,,,,,,
7/22/2020, $65.35 , $33.49 , $5.21 , $15.02 , $40.04 , $25.72 , $23.84 , $26.90 , $56.37 ,85.720001,12781.58984,,,,,,,,,,
7/23/2020, $65.96 , $33.34 , $5.09 , $14.84 , $39.64 , $25.48 , $23.46 , $26.82 , $55.83 ,83.519997,12843.04395,,,,,,,,,,
7/24/2020, $65.38 , $33.08 , $5.07 , $14.78 , $39.38 , $25.44 , $24.12 , $26.56 , $55.18 ,82.709999,12796.07813,,,,,,,,,,
7/27/2020, $65.60 , $32.95 , $5.12 , $14.71 , $40.15 , $25.71 , $25.17 , $26.57 , $55.63 ,84.160004,14662.375,,,,,,,,,,
7/28/2020, $65.75 , $32.81 , $4.94 , $14.93 , $40.09 , $25.66 , $25.09 , $26.66 , $55.57 ,83.110001,14600.2334,,,,,,,,,,
7/29/2020, $66.03 , $33.07 , $5.03 , $15.06 , $41.40 , $25.93 , $24.69 , $26.90 , $56.19 ,84.059998,14809.40137,,,,,,,,,,
7/30/2020, $66.63 , $33.12 , $4.93 , $15.19 , $42.10 , $25.94 , $24.11 , $26.98 , $55.61 ,84.480003,14902.14941,,,,,,,,,,
7/31/2020, $66.14 , $32.59 , $4.83 , $15.05 , $41.70 , $25.72 , $24.81 , $27.06 , $54.94 ,85.870003,15186.41016,,,,,,,,,,
8/4/2020, $65.98 , $32.55 , $4.99 , $15.00 , $42.43 , $26.05 , $25.36 , $27.14 , $55.51 ,87.400002,14900.92383,,,,,,,,,,
8/5/2020, $66.14 , $33.07 , $5.15 , $15.06 , $42.64 , $26.26 , $25.41 , $26.91 , $55.63 ,87.660004,15582.91895,,,,,,,,,,
8/6/2020, $66.82 , $33.31 , $5.23 , $15.10 , $43.11 , $26.39 , $25.16 , $26.84 , $55.27 ,88.800003,15690.24609,,,,,,,,,,
8/7/2020, $66.56 , $33.61 , $5.28 , $15.11 , $42.15 , $26.34 , $24.58 , $27.01 , $55.54 ,87.800003,15529.15137,,,,,,,,,,
8/10/2020, $66.34 , $34.01 , $5.44 , $15.27 , $40.89 , $26.42 , $24.26 , $27.26 , $55.35 ,87.339996,15862.41016,,,,,,,,,,
8/11/2020, $66.44 , $34.51 , $5.41 , $15.37 , $40.52 , $26.26 , $22.44 , $27.14 , $55.16 ,85.720001,15187.80859,,,,,,,,,,
8/12/2020, $66.56 , $34.72 , $5.52 , $15.29 , $40.45 , $26.40 , $22.39 , $27.22 , $56.20 ,87.870003,15342.79785,,,,,,,,,,
8/13/2020, $66.73 , $34.45 , $5.43 , $15.11 , $40.33 , $26.33 , $23.05 , $27.04 , $56.08 ,88.040001,15581.5752,,,,,,,,,,
8/14/2020, $66.97 , $34.47 , $5.48 , $14.99 , $40.10 , $26.33 , $23.02 , $26.86 , $55.63 ,87.919998,15614.34863,,,,,,,,,,
8/17/2020, $66.82 , $34.32 , $5.48 , $15.05 , $40.25 , $26.54 , $24.45 , $26.83 , $56.13 ,88.879997,16203.1377,,,,,,,,,,
8/18/2020, $66.72 , $34.13 , $5.39 , $15.02 , $40.30 , $26.49 , $24.25 , $26.87 , $56.09 ,89.809998,15775.91797,,,,,,,,,,
8/19/2020, $66.83 , $34.19 , $5.37 , $14.90 , $40.25 , $26.42 , $23.54 , $27.03 , $56.09 ,89.25,15535.98535,,,,,,,,,,
8/20/2020, $66.75 , $34.05 , $5.29 , $15.16 , $41.11 , $26.47 , $23.95 , $26.97 , $55.94 ,90.400002,15648.99414,,,,,,,,,,
8/21/2020, $66.75 , $34.04 , $5.14 , $15.05 , $40.81 , $26.32 , $23.44 , $27.20 , $55.90 ,91.050003,15273.85742,,,,,,,,,,
8/24/2020, $66.89 , $34.60 , $5.35 , $15.11 , $40.43 , $26.49 , $23.33 , $27.39 , $55.65 ,91.559998,15563.07227,,,,,,,,,,
8/25/2020, $66.13 , $34.67 , $5.36 , $14.98 , $40.54 , $26.50 , $23.16 , $27.12 , $56.00 ,92.290001,14964.79004,,,,,,,,,,
8/26/2020, $65.85 , $35.23 , $5.25 , $14.94 , $41.86 , $26.76 , $23.71 , $27.13 , $56.00 ,94.18,15097.16895,,,,,,,,,,
8/27/2020, $65.93 , $35.46 , $5.24 , $14.97 , $41.42 , $26.67 , $23.19 , $26.96 , $56.12 ,93.889999,14859.35449,,,,,,,,,,
8/28/2020, $64.75 , $35.26 , $5.27 , $15.02 , $41.22 , $26.65 , $23.85 , $26.75 , $56.05 ,94.370003,15119.23145,,,,,,,,,,
8/31/2020, $63.94 , $34.68 , $5.11 , $14.71 , $41.13 , $26.31 , $23.90 , $26.50 , $56.25 ,95.190002,15230.27148,,,,,,,,,,
9/1/2020, $63.59 , $34.71 , $5.16 , $14.72 , $42.68 , $26.55 , $23.67 , $26.62 , $55.72 ,96.660004,15626.50195,,,,,,,,,,
9/2/2020, $65.71 , $34.87 , $5.06 , $14.81 , $42.44 , $26.64 , $23.74 , $27.16 , $56.95 ,97.669998,14891.18262,,,,,,,,,,
9/3/2020, $65.06 , $34.42 , $5.06 , $14.73 , $40.80 , $26.24 , $23.62 , $26.84 , $55.46 ,92.629997,13462.52441,,,,,,,,,,
9/4/2020, $64.20 , $34.18 , $5.01 , $14.60 , $39.47 , $25.88 , $23.25 , $26.56 , $55.15 ,91.410004,13731.63477,,,,,,,,,,
9/8/2020, $63.90 , $33.93 , $4.63 , $14.66 , $38.76 , $25.68 , $23.45 , $26.86 , $54.64 ,86.849998,13413.77344,,,,,,,,,,
9/9/2020, $65.87 , $34.31 , $4.69 , $14.68 , $39.72 , $26.15 , $24.39 , $27.24 , $55.68 ,89.529999,13471.40137,,,,,,,,,,
9/10/2020, $65.57 , $33.92 , $4.59 , $14.53 , $38.94 , $25.84 , $24.05 , $26.80 , $54.65 ,87.639999,13668.72168,,,,,,,,,,
9/11/2020, $65.69 , $34.16 , $4.58 , $14.51 , $38.59 , $25.90 , $23.78 , $26.83 , $55.09 ,87.129997,13705.80566,,,,,,,,,,
9/14/2020, $65.92 , $34.31 , $4.56 , $14.71 , $38.83 , $26.14 , $24.49 , $26.93 , $55.69 ,88.610001,14073.92578,,,,,,,,,,
9/15/2020, $66.16 , $34.38 , $4.53 , $14.91 , $39.06 , $26.23 , $24.51 , $27.38 , $55.86 ,89.889999,14244.93555,,,,,,,,,,
9/16/2020, $65.20 , $34.13 , $4.68 , $15.02 , $38.13 , $26.03 , $24.38 , $27.17 , $55.90 ,88.43,14466.70215,,,,,,,,,,
9/17/2020, $65.62 , $34.08 , $4.64 , $14.96 , $37.77 , $25.96 , $23.91 , $27.22 , $55.78 ,87.059998,14398.19531,,,,,,,,,,
9/18/2020, $65.62 , $33.86 , $4.60 , $14.81 , $38.06 , $25.87 , $23.55 , $27.21 , $55.76 ,85.910004,14452.48926,,,,,,,,,,
